"clip_name","context_word","expName","PROLIFIC_PID","File_ID","date","response_thought_or_not.keys","descr_THOUGHT.text","rating_music_prompted.response","rating_spontaneity.response","rating_novelty.response","input_NOT.text","rating_familiarity.response","rating_enjoyment.response","demographics.headphones","demographics.age","demographics.gender","demographics.livingCountry","demographics.birthCountry","demographics.nativeLangue","demographics.otherLanguage","demographics.otherLanguageText","demographics.hearingImpariments","demographics.hearingImpairmentsText","demographics.education","demographics.musicianIdentification","demographics.feedback"
"80s_MED_13_Your_Love_Drives_Me_Crazy.mp3","bar ","clip_context_g3","666149cb6a138209b157427b","clip_context_g3_PROLIFIC_PID_514554.csv","2025-07-01_05h34.20.165","y","I thought of the song ""Wonderful Christmastime"" by Tuxedo. At first, the song had a vaguely oriental sound to it and I briefly imagined that it might be the introduction to a movie like Enter the Dragon.",5,5,1,NA,1,3,TRUE,28,"Male","United States","United States","English",TRUE,"Spanish",FALSE,NA,5,2,"At one point in the study, at around question 12, I quickly pressed ""Y"" on my keyboard as soon as the song was ending so that I could start typing my thoughts before I would forget. However, it looks like I instead breezed past an attention check question by doing so, because the text on my screen was replaced by the usual instruction to ""press 'Y' if this song evoked any thoughts or feelings or 'N' if it doesn't"" (or something to that effect). I was fully engaged in the study and hope that this error will not affect my submission. Thank you for allowing me to participate in your thought-provoking study!"
"Metal_LOW_09_Darkside.mp3","movie","clip_context_g3","666149cb6a138209b157427b","clip_context_g3_PROLIFIC_PID_514554.csv","2025-07-01_05h34.20.165","y","This sounded like something performed by Rob Zombie or maybe by Maylene and the Sons of Disaster. I did not think of any concrete visual references for this song, though.",5,5,1,NA,1,3,TRUE,28,"Male","United States","United States","English",TRUE,"Spanish",FALSE,NA,5,2,"At one point in the study, at around question 12, I quickly pressed ""Y"" on my keyboard as soon as the song was ending so that I could start typing my thoughts before I would forget. However, it looks like I instead breezed past an attention check question by doing so, because the text on my screen was replaced by the usual instruction to ""press 'Y' if this song evoked any thoughts or feelings or 'N' if it doesn't"" (or something to that effect). I was fully engaged in the study and hope that this error will not affect my submission. Thank you for allowing me to participate in your thought-provoking study!"
"Electronic_MED_19_Looped.mp3","bar ","clip_context_g3","666149cb6a138209b157427b","clip_context_g3_PROLIFIC_PID_514554.csv","2025-07-01_05h34.20.165","y","This song sounded like it could be placing at the beginning of a film set in the 1970s; it evoked thoughts of the disco era. I was randomly reminded of the video game ""Sleeping Dogs."" ",5,5,1,NA,1,4,TRUE,28,"Male","United States","United States","English",TRUE,"Spanish",FALSE,NA,5,2,"At one point in the study, at around question 12, I quickly pressed ""Y"" on my keyboard as soon as the song was ending so that I could start typing my thoughts before I would forget. However, it looks like I instead breezed past an attention check question by doing so, because the text on my screen was replaced by the usual instruction to ""press 'Y' if this song evoked any thoughts or feelings or 'N' if it doesn't"" (or something to that effect). I was fully engaged in the study and hope that this error will not affect my submission. Thank you for allowing me to participate in your thought-provoking study!"
"Electronic_LOW_14_Tape.mp3","movie","clip_context_g3","666149cb6a138209b157427b","clip_context_g3_PROLIFIC_PID_514554.csv","2025-07-01_05h34.20.165","y","I felt that this song could have been pulled from a 1990s sidescroller game made by Nintendo or from a Japanese anime film from that same era, like Akira.",5,5,2,NA,1,4,TRUE,28,"Male","United States","United States","English",TRUE,"Spanish",FALSE,NA,5,2,"At one point in the study, at around question 12, I quickly pressed ""Y"" on my keyboard as soon as the song was ending so that I could start typing my thoughts before I would forget. However, it looks like I instead breezed past an attention check question by doing so, because the text on my screen was replaced by the usual instruction to ""press 'Y' if this song evoked any thoughts or feelings or 'N' if it doesn't"" (or something to that effect). I was fully engaged in the study and hope that this error will not affect my submission. Thank you for allowing me to participate in your thought-provoking study!"
"Electronic_MED_20_The_Distance.mp3","video game","clip_context_g3","666149cb6a138209b157427b","clip_context_g3_PROLIFIC_PID_514554.csv","2025-07-01_05h34.20.165","y","I was reminded of the reverberating, echo-like background sound found in some songs by the artist BONES, like the song ""Klebold.""",5,5,1,NA,1,3,TRUE,28,"Male","United States","United States","English",TRUE,"Spanish",FALSE,NA,5,2,"At one point in the study, at around question 12, I quickly pressed ""Y"" on my keyboard as soon as the song was ending so that I could start typing my thoughts before I would forget. However, it looks like I instead breezed past an attention check question by doing so, because the text on my screen was replaced by the usual instruction to ""press 'Y' if this song evoked any thoughts or feelings or 'N' if it doesn't"" (or something to that effect). I was fully engaged in the study and hope that this error will not affect my submission. Thank you for allowing me to participate in your thought-provoking study!"
"Metal_LOW_14_Viaje_Por_Existir.mp3","video game","clip_context_g3","67d046be60d06ac435106f0d","clip_context_g3_PROLIFIC_PID_552340.csv","2025-07-01_06h50.15.633","n",NA,NA,NA,NA,"I think i did not imagine any thoughts or scenes during this music because the sound was very farmiliar and reminiscent of",4,5,TRUE,27,"Female","United States","United States","English",TRUE,"N/A",FALSE,NA,6,2,"It was an interesting study"
"Jazz_LOW_21_Thinking_of_You_Mjq.mp3","video game","clip_context_g3","67d046be60d06ac435106f0d","clip_context_g3_PROLIFIC_PID_552340.csv","2025-07-01_06h50.15.633","y","I think i imagined some scenes during this music because it was unfamiliar and had a unique sound",4,5,2,NA,1,3,TRUE,27,"Female","United States","United States","English",TRUE,"N/A",FALSE,NA,6,2,"It was an interesting study"
"Jazz_MED_07_Turiya_and_Ramakrishna.mp3","concert ","clip_context_g3","67d046be60d06ac435106f0d","clip_context_g3_PROLIFIC_PID_552340.csv","2025-07-01_06h50.15.633","y","The music's quality resonated with me on a personal level, evoking a specific memory.",5,5,5,NA,1,5,TRUE,27,"Female","United States","United States","English",TRUE,"N/A",FALSE,NA,6,2,"It was an interesting study"
"Jazz_MED_02_I_Guess_Ill_Hang_My_Tears_Out_To_Dry_-_Rudy_Van_Gelder_Edition_Remastered_1999.mp3","movie","clip_context_g3","67d046be60d06ac435106f0d","clip_context_g3_PROLIFIC_PID_552340.csv","2025-07-01_06h50.15.633","y","The music brought to mind a specific movie an genre that i enjoy, and i found myself picturing the characters ",5,5,5,NA,3,4,TRUE,27,"Female","United States","United States","English",TRUE,"N/A",FALSE,NA,6,2,"It was an interesting study"
"Jazz_LOW_19_Sembellogy.mp3","bar ","clip_context_g3","67d046be60d06ac435106f0d","clip_context_g3_PROLIFIC_PID_552340.csv","2025-07-01_06h50.15.633","n",NA,NA,NA,NA,"i think i did not imagine any thoughts because i just kept dancing listening to the music it was very catchy so i vibe more to it that imagine a scenario",1,5,TRUE,27,"Female","United States","United States","English",TRUE,"N/A",FALSE,NA,6,2,"It was an interesting study"
"Metal_LOW_09_Darkside.mp3","movie","clip_context_g3","67d046be60d06ac435106f0d","clip_context_g3_PROLIFIC_PID_552340.csv","2025-07-01_06h50.15.633","n",NA,NA,NA,NA,"I didn't connect with the music, so no thoughts or images came to mind",1,2,TRUE,27,"Female","United States","United States","English",TRUE,"N/A",FALSE,NA,6,2,"It was an interesting study"
"Electronic_LOW_09_Expansion.mp3","concert ","clip_context_g3","67d046be60d06ac435106f0d","clip_context_g3_PROLIFIC_PID_552340.csv","2025-07-01_06h50.15.633","n",NA,NA,NA,NA,"The music was alright but it didn't really move me or inspire any specific thoughts",1,3,TRUE,27,"Female","United States","United States","English",TRUE,"N/A",FALSE,NA,6,2,"It was an interesting study"
"Electronic_MED_20_The_Distance.mp3","video game","clip_context_g3","67d046be60d06ac435106f0d","clip_context_g3_PROLIFIC_PID_552340.csv","2025-07-01_06h50.15.633","y","I found myself picturing scenes, characters, or environment that fit the video game theme.",5,3,2,NA,3,4,TRUE,27,"Female","United States","United States","English",TRUE,"N/A",FALSE,NA,6,2,"It was an interesting study"
"Electronic_MED_19_Looped.mp3","bar ","clip_context_g3","67d046be60d06ac435106f0d","clip_context_g3_PROLIFIC_PID_552340.csv","2025-07-01_06h50.15.633","y","surprisingly this bar song inspired me to imagine some vivid scenes ",5,2,1,NA,1,4,TRUE,27,"Female","United States","United States","English",TRUE,"N/A",FALSE,NA,6,2,"It was an interesting study"
"80s_MED_08_After_Tonight.mp3","concert ","clip_context_g3","67d046be60d06ac435106f0d","clip_context_g3_PROLIFIC_PID_552340.csv","2025-07-01_06h50.15.633","n",NA,NA,NA,NA,"The music was enjoyable but my mind didn't wander into any particular scenarios",1,4,TRUE,27,"Female","United States","United States","English",TRUE,"N/A",FALSE,NA,6,2,"It was an interesting study"
"Metal_MED_20_Welcome_to_the_Family.mp3","bar ","clip_context_g3","67d046be60d06ac435106f0d","clip_context_g3_PROLIFIC_PID_552340.csv","2025-07-01_06h50.15.633","n",NA,NA,NA,NA,"Honestly the sound was very disturbing to me i was praying it stopped playing more than imagining a scene",1,1,TRUE,27,"Female","United States","United States","English",TRUE,"N/A",FALSE,NA,6,2,"It was an interesting study"
"80s_LOW_02_Breaking_Away.mp3","movie","clip_context_g3","67d046be60d06ac435106f0d","clip_context_g3_PROLIFIC_PID_552340.csv","2025-07-01_06h50.15.633","y","The music made me imagine moments from my past that resonated with me",5,5,1,NA,1,4,TRUE,27,"Female","United States","United States","English",TRUE,"N/A",FALSE,NA,6,2,"It was an interesting study"
"Metal_MED_19_Thunderhorse.mp3","concert ","clip_context_g3","67d046be60d06ac435106f0d","clip_context_g3_PROLIFIC_PID_552340.csv","2025-07-01_06h50.15.633","n",NA,NA,NA,NA,"Not typically my type of go to music so understandably why i did not  imagine any scene",1,3,TRUE,27,"Female","United States","United States","English",TRUE,"N/A",FALSE,NA,6,2,"It was an interesting study"
"80s_MED_13_Your_Love_Drives_Me_Crazy.mp3","bar ","clip_context_g3","67d046be60d06ac435106f0d","clip_context_g3_PROLIFIC_PID_552340.csv","2025-07-01_06h50.15.633","n",NA,NA,NA,NA,"The music was enjoyable but my mind didn't wander into any particular visual",1,2,TRUE,27,"Female","United States","United States","English",TRUE,"N/A",FALSE,NA,6,2,"It was an interesting study"
"80s_LOW_06_Summer_Beach.mp3","video game","clip_context_g3","67d046be60d06ac435106f0d","clip_context_g3_PROLIFIC_PID_552340.csv","2025-07-01_06h50.15.633","y","The music made me have de ja vu of a video game i was playing while younger",5,4,1,NA,4,4,TRUE,27,"Female","United States","United States","English",TRUE,"N/A",FALSE,NA,6,2,"It was an interesting study"
"Electronic_LOW_14_Tape.mp3","movie","clip_context_g3","67d046be60d06ac435106f0d","clip_context_g3_PROLIFIC_PID_552340.csv","2025-07-01_06h50.15.633","n",NA,NA,NA,NA,"The music was unfamiliar, my mind didn't wander, i think i just wanted to enjoy the music more",1,4,TRUE,27,"Female","United States","United States","English",TRUE,"N/A",FALSE,NA,6,2,"It was an interesting study"
"Metal_LOW_14_Viaje_Por_Existir.mp3","video game","clip_context_g3","67098fef9901cb191a8cdacb","clip_context_g3_PROLIFIC_PID_573553.csv","2025-07-01_03h39.08.535","n",NA,NA,NA,NA,"I was enjoying the music",4,5,TRUE,27,"Female","United States","United States","English",FALSE,NA,FALSE,NA,6,2,"Great music "
"Jazz_MED_02_I_Guess_Ill_Hang_My_Tears_Out_To_Dry_-_Rudy_Van_Gelder_Edition_Remastered_1999.mp3","movie","clip_context_g3","67098fef9901cb191a8cdacb","clip_context_g3_PROLIFIC_PID_573553.csv","2025-07-01_03h39.08.535","n",NA,NA,NA,NA,"It was a beautiful tune",5,5,TRUE,27,"Female","United States","United States","English",FALSE,NA,FALSE,NA,6,2,"Great music "
"Metal_LOW_09_Darkside.mp3","movie","clip_context_g3","67098fef9901cb191a8cdacb","clip_context_g3_PROLIFIC_PID_573553.csv","2025-07-01_03h39.08.535","y","I wanted to imagine it in an action movie scene",5,3,2,NA,2,3,TRUE,27,"Female","United States","United States","English",FALSE,NA,FALSE,NA,6,2,"Great music "
"80s_MED_13_Your_Love_Drives_Me_Crazy.mp3","bar ","clip_context_g3","67098fef9901cb191a8cdacb","clip_context_g3_PROLIFIC_PID_573553.csv","2025-07-01_03h39.08.535","y","I was imagining the ambience in the bar with the sound",4,4,2,NA,2,3,TRUE,27,"Female","United States","United States","English",FALSE,NA,FALSE,NA,6,2,"Great music "
"80s_LOW_06_Summer_Beach.mp3","video game","clip_context_g3","67098fef9901cb191a8cdacb","clip_context_g3_PROLIFIC_PID_573553.csv","2025-07-01_03h39.08.535","n",NA,NA,NA,NA,"I wanted to enjoy the tune",4,5,TRUE,27,"Female","United States","United States","English",FALSE,NA,FALSE,NA,6,2,"Great music "
"Electronic_LOW_14_Tape.mp3","movie","clip_context_g3","67098fef9901cb191a8cdacb","clip_context_g3_PROLIFIC_PID_573553.csv","2025-07-01_03h39.08.535","n",NA,NA,NA,NA,"The sound was unusual so I wanted to listen attentively",2,4,TRUE,27,"Female","United States","United States","English",FALSE,NA,FALSE,NA,6,2,"Great music "
"Electronic_MED_20_The_Distance.mp3","video game","clip_context_g3","67098fef9901cb191a8cdacb","clip_context_g3_PROLIFIC_PID_573553.csv","2025-07-01_03h39.08.535","n",NA,NA,NA,NA,"I liked the sound and listened to it without imagining a thing",4,5,TRUE,27,"Female","United States","United States","English",FALSE,NA,FALSE,NA,6,2,"Great music "
"Jazz_LOW_21_Thinking_of_You_Mjq.mp3","video game","clip_context_g3","67098fef9901cb191a8cdacb","clip_context_g3_PROLIFIC_PID_573553.csv","2025-07-01_03h39.08.535","y","I wanted to imagine the type of game this sound would be used in and how enjoyable it would be",5,5,4,NA,3,3,TRUE,27,"Female","United States","United States","English",FALSE,NA,FALSE,NA,6,2,"Great music "
"Metal_MED_19_Thunderhorse.mp3","concert ","clip_context_g3","67098fef9901cb191a8cdacb","clip_context_g3_PROLIFIC_PID_573553.csv","2025-07-01_03h39.08.535","y","Scenes of concerts I have attended with similar genre came to mind",5,5,1,NA,5,5,TRUE,27,"Female","United States","United States","English",FALSE,NA,FALSE,NA,6,2,"Great music "
"Jazz_MED_07_Turiya_and_Ramakrishna.mp3","concert ","clip_context_g3","67098fef9901cb191a8cdacb","clip_context_g3_PROLIFIC_PID_573553.csv","2025-07-01_03h39.08.535","y","The sound provoked thoughts of a fine dining setting",5,5,2,NA,4,4,TRUE,27,"Female","United States","United States","English",FALSE,NA,FALSE,NA,6,2,"Great music "
"Electronic_MED_19_Looped.mp3","bar ","clip_context_g3","67098fef9901cb191a8cdacb","clip_context_g3_PROLIFIC_PID_573553.csv","2025-07-01_03h39.08.535","n",NA,NA,NA,NA,"I wanted to enjoy the tune. It was calming and soothing",3,5,TRUE,27,"Female","United States","United States","English",FALSE,NA,FALSE,NA,6,2,"Great music "
